#{"t_start": 1639654336.9164536, "env_id": null}
r,l,t
-5,613,970.512407
-5,711,971.307841
-5,587,972.143907
-5,511,972.868214
-4,620,973.540816
-5,660,974.364057
-5,436,974.838389
-5,412,975.412673
-5,889,976.42323
-5,540,977.211995
-5,625,978.247677
-5,476,978.785954
-5,502,979.426513
-5,584,979.985219
-5,879,980.95857
-3,941,982.020641
-5,664,982.82529
-5,644,983.448669
-5,583,984.206043
-4,891,985.194226
-5,653,985.834318
-5,561,986.528696
-5,696,987.200773
-5,705,988.016108
-5,630,988.74983
-5,532,989.254934
-5,827,990.342893
-5,796,991.623934
-5,654,992.566501
-5,422,993.022146
-5,692,994.071291
-5,454,994.514733
-5,806,995.51733
-5,788,996.744339
-5,744,997.718798
-4,745,998.872112
-5,508,999.529394
-4,703,1000.452125
-4,891,1001.841189
-5,714,1002.829734
-4,629,1003.764239
-5,743,1004.664318
-4,662,1005.548741
-5,499,1006.171532
-5,768,1007.064752
-5,587,1007.767901
-4,574,1008.63129
-5,539,1009.949875
-3,1189,1012.690296
-5,613,1013.604049
-4,829,1015.251685
-5,592,1016.120091
-5,467,1016.644172
-5,700,1017.731188
-5,914,1019.071526
-5,956,1020.306517
-5,584,1021.008664
-5,543,1021.766401
-5,808,1022.809224
-5,597,1023.429687
-5,571,1024.148288
-5,662,1025.390557
-5,372,1025.678053
-5,535,1026.085097
-5,807,1026.741329
-5,650,1027.337866
-5,867,1028.048218
-5,639,1028.581806
-5,491,1029.030317
-5,824,1029.664668
-5,438,1029.9987
-5,796,1030.593696
-5,568,1031.020495
-5,933,1031.71395
-5,1001,1032.468053
-5,528,1032.900405
-5,661,1033.400516
-5,890,1034.068778
-5,587,1034.538906
-5,639,1035.039795
-5,807,1035.645465
-5,657,1036.137167
-5,566,1036.554436
-4,692,1037.123913
-4,789,1037.725928
-4,785,1038.34065
-5,704,1038.906489
-5,617,1039.407943
-5,636,1039.930435
-5,593,1040.422636
-5,710,1041.003765
-5,438,1041.361586
-5,816,1042.015809
-5,804,1042.676051
-5,422,1043.035183
-5,742,1043.707279
-5,631,1044.286412
-4,553,1044.722224
-5,626,1045.195349
-5,509,1045.568382
-4,1247,1046.574595
-5,566,1047.08633
-5,455,1047.469958
-5,496,1047.898341
-5,522,1048.312706
-5,389,1048.617776
-5,672,1049.379882
-5,497,1050.089622
-5,535,1050.758039
-4,938,1051.904385
-5,682,1052.640151
-5,896,1053.436033
-5,587,1054.093825
-5,665,1054.604054
-5,543,1055.037413
-5,609,1055.577669
-5,741,1056.212107
-5,581,1056.665242
-5,529,1057.06354
-5,803,1057.74703
-5,726,1058.315864
-5,730,1058.933518
-5,564,1059.366086
-4,762,1060.02502
-5,660,1060.586831
-5,742,1061.171036
-5,569,1061.611159
-5,708,1062.505069
-5,726,1063.128084
-5,533,1063.82323
-5,545,1064.338161
-5,561,1064.815153
-5,660,1065.49687
-5,623,1066.003552
-5,788,1066.686007
-5,635,1067.269054
-5,856,1068.299384
-5,762,1068.915134
-5,683,1069.461008
-5,853,1070.114028
-5,574,1070.734579
-5,718,1071.445706
-5,553,1071.964082
-5,476,1072.384844
-5,498,1072.874373
-5,566,1073.350728
-5,597,1073.848168
-5,643,1074.741224
-5,507,1075.447433
-5,541,1076.066335
-4,844,1076.820269
-4,758,1077.413613
-5,707,1078.039136
-5,793,1078.655465
-4,831,1079.311574
-5,822,1080.353389
-5,620,1080.884906
-5,728,1081.481136
-5,520,1081.966731
-4,722,1082.601317
-5,788,1083.328711
-5,696,1084.19775
-5,551,1084.948718
-5,611,1085.651435
-5,627,1086.432459
-4,884,1087.424751
-5,643,1088.091917
-5,640,1088.867586
-5,799,1090.026599
-4,722,1091.206195
-4,788,1092.305402
-5,689,1093.172426
-5,426,1093.575336
-5,471,1094.209968
-5,878,1095.777086
-5,746,1096.584224
-5,551,1097.301569
-5,535,1097.841574
-5,1034,1099.144155
-5,651,1099.994569
-5,748,1100.976867
-5,681,1101.661746
-5,892,1102.737836
-5,737,1103.648355
-5,732,1104.498822
-5,898,1105.527385
-5,599,1106.134059
-5,761,1107.055191
-4,1131,1108.478415
-5,642,1109.324011
-4,582,1109.942221
-5,544,1110.637013
-5,671,1111.349558
-5,538,1112.187474
-5,728,1113.201043
-5,463,1113.689224
-5,455,1114.46645
-5,859,1115.511335
-5,799,1116.502773
-5,572,1117.316029
-5,569,1118.155207
-4,623,1119.030308
-4,631,1119.937786
-5,756,1120.888861
-5,695,1121.789407
-5,502,1122.509404
-5,736,1123.369975
-5,617,1124.157235
-5,440,1124.650636
-5,804,1125.700895
-5,687,1126.583169
-5,629,1127.283452
-5,624,1128.323608
-5,676,1129.362511
-5,868,1130.297802
-5,786,1131.248185
-5,965,1132.293827
-4,971,1133.351986
-5,602,1134.073221
-5,668,1134.703055
-5,683,1135.495751
-5,496,1135.969063
-5,654,1136.728946
-5,833,1137.683313
-5,617,1138.438753
-5,913,1139.299052
-5,935,1140.381216
-5,433,1140.947527
-5,722,1141.613908
-5,783,1142.534992
-5,1377,1144.649812
-5,790,1145.55126
-5,424,1146.33143
-5,552,1146.959089
-5,629,1147.833358
-5,683,1148.722184
-5,587,1149.358898
-5,922,1150.501986
-5,819,1151.498707
-5,746,1152.425188
-5,765,1153.154689
-5,712,1154.006305
-5,648,1154.807498
-5,628,1155.469074
-5,557,1156.164971
-5,599,1156.765259
-5,711,1157.646553
-5,926,1158.808842
-5,642,1159.672812
-5,682,1160.4134
-5,626,1161.244713
-5,736,1162.142509
-3,970,1163.232953
-5,1190,1164.605679
-5,752,1165.431926
-5,514,1166.162576
-5,786,1167.102246
-5,666,1167.830376
-5,552,1168.594386
-5,770,1169.606913
-5,652,1170.315363
-5,672,1171.170907
-5,885,1172.22868
-5,555,1173.019497
-5,646,1173.954628
-5,865,1174.992197
-4,686,1175.769732
-5,591,1176.5253
-5,583,1177.251005
-5,607,1177.855493
-5,643,1178.671337
-4,860,1179.787581
-5,811,1180.828433
-4,756,1182.154078
-5,636,1183.156038
-5,734,1184.417491
-5,898,1185.483909
-4,1390,1187.856446
-5,1139,1189.174117
-5,669,1189.968373
-5,949,1190.88672
-4,533,1191.648401
-5,740,1192.732629
-5,933,1193.873454
-5,766,1194.690181
-5,682,1195.794202
-5,463,1196.593125
-5,620,1197.372833
-5,476,1198.442332
-5,838,1199.481875
-5,628,1200.435951
-5,834,1201.623915
-5,719,1202.502789
-4,954,1203.459345
-5,723,1204.467438
-5,743,1205.572142
-5,404,1205.96611
-5,492,1206.596532
-4,980,1207.800128
-5,1173,1209.090492
-4,893,1210.009226
-5,902,1210.67489
-5,1075,1211.481098
-5,818,1212.241012
-5,638,1212.811568
-5,644,1213.40389
-5,1010,1214.175299
-5,863,1214.825614
-5,1139,1215.698111
-5,692,1216.374497
-4,942,1217.253991
-5,448,1217.637295
-5,788,1218.41865
-5,878,1219.285315
-5,425,1219.632513
-5,547,1220.055325
-5,839,1220.766161
-5,624,1221.304985
-5,1030,1222.126173
-4,831,1223.196004
-5,787,1223.927211
-4,809,1224.548299
-3,1259,1225.549354
-5,727,1226.219098
-4,1313,1227.334509
-5,518,1227.758358
-5,939,1228.507696
-5,819,1229.167934
-5,770,1229.845652
-5,599,1230.324811
-5,857,1231.001837
-4,931,1231.736714
-5,866,1232.491384
-5,882,1233.295088
-5,1035,1234.171018
-5,1045,1235.02307
-4,964,1235.804764
-5,738,1236.363182
-5,683,1236.907591
-5,566,1237.360396
-5,689,1237.932969
-5,900,1238.710336
-4,904,1239.471205
-5,734,1240.059677
-5,841,1241.041765
-5,505,1241.609103
-5,481,1242.329445
-4,916,1243.214248
-4,970,1244.035208
-4,876,1244.937065
-4,903,1245.793586
-4,894,1246.562881
-5,667,1247.144934
-5,785,1247.741499
-5,488,1248.148538
-5,754,1248.76435
-5,550,1249.358993
-4,894,1250.070933
-5,728,1250.733833
-5,1081,1251.713535
-5,731,1252.278617
-5,639,1252.812952
-5,1190,1253.688865
-5,659,1254.184716
-5,945,1254.901368
-5,1121,1255.884215
-4,1012,1256.790852
-5,549,1257.283023
-5,458,1257.789001
-2,1471,1259.369233
-5,987,1260.50911
-5,526,1260.976782
-5,1167,1262.018874
-5,857,1262.810448
-5,918,1263.53318
-5,571,1263.964789
-5,1099,1264.818177
-5,983,1265.588875
-5,620,1266.066113
-4,1105,1266.889666
-5,751,1267.459621
-5,761,1268.052997
-4,1127,1268.907125
-5,960,1269.619823
-5,914,1270.299976
-4,1128,1271.132581
-5,923,1271.814434
-5,480,1272.168981
-5,865,1272.813785
-5,724,1273.352774
-5,762,1273.919164
-5,569,1274.34338
-5,602,1274.805128
-5,1067,1275.5956
-5,889,1276.255012
-4,745,1276.80759
-5,840,1277.438762
-5,609,1277.892625
-5,1185,1278.762349
-5,1219,1279.970474
-5,732,1281.217452
-5,552,1281.81976
-5,580,1282.874824
-4,1055,1284.324535
-5,761,1285.337763
-5,588,1285.92236
-5,816,1286.87798
-5,826,1287.815267
-4,1022,1289.128688
-4,638,1289.79153
-5,737,1290.720223
-5,635,1291.550813
-5,718,1292.481595
-5,1041,1293.834259
-5,970,1294.890691
-4,1284,1296.509394
-5,747,1297.298735
-5,851,1298.38433
-5,834,1299.437783
-5,668,1300.341801
-5,944,1301.525409
-5,905,1302.64766
-4,897,1303.693031
-5,868,1305.038406
-5,983,1306.262781
-5,772,1307.306049
-5,726,1308.195998
-5,975,1309.344531
-4,954,1310.49068
-5,1116,1311.835554
-5,614,1312.517552
-5,581,1313.280114
-5,1050,1314.573676
-5,822,1315.575779
-5,854,1316.658367
-5,780,1317.50411
-5,754,1318.478662
-5,750,1319.452726
-5,612,1320.109017
-5,561,1320.918466
-5,1047,1322.176255
-5,873,1323.164896
-5,1028,1324.376854
-4,875,1325.398771
-5,623,1326.012378
-5,1094,1327.50371
-5,737,1328.506828
-5,759,1329.707341
-5,714,1330.675638
-5,1159,1333.344261
-5,599,1334.429071
-5,766,1336.096277
-5,513,1337.423796
-5,689,1339.222455
-5,1012,1341.473751
-5,805,1343.803655
-5,799,1345.602217
-5,1004,1347.833209
-5,735,1348.856285
-5,737,1350.685929
-5,864,1352.063753
-5,683,1353.086274
-3,1199,1354.997668
-5,699,1355.761543
-5,768,1356.730802
-4,1354,1358.451599
-5,524,1358.970143
-5,630,1359.741319
-5,1027,1360.920201
-5,1221,1362.259614
-5,517,1362.762887
-5,953,1363.838159
-4,830,1364.780711
-4,764,1365.681178
-5,1134,1366.91036
-4,1380,1368.359535
-4,1158,1369.598674
-5,923,1370.616404
-5,745,1371.468628
-5,718,1372.293099
-5,942,1373.325991
-5,621,1373.917219
-5,1044,1375.052873
-5,601,1375.775488
-5,799,1376.694278
-5,582,1377.249426
-5,456,1377.825849
-5,908,1378.866948
-5,881,1379.713617
-5,1117,1381.085575
-4,715,1381.76915
-5,687,1382.610743
-4,1075,1383.759305
-5,658,1384.520392
-5,655,1385.147017
-4,1161,1386.432496
-4,1231,1387.911098
-5,782,1388.651552
-5,1274,1390.207904
-5,859,1391.022372
-5,885,1392.006016
-4,721,1392.836627
-5,853,1393.791227
-5,895,1394.800305
-5,612,1395.382845
-5,650,1396.147117
-5,502,1396.630913
-5,833,1397.571843
-5,825,1398.502599
-5,557,1399.193147
-5,1008,1400.314538
-5,585,1400.876898
-5,864,1401.84021
-5,659,1402.6085
-5,1266,1403.982873
-5,593,1404.550827
-5,977,1405.644411
-5,531,1406.315932
-5,1018,1407.491346
-4,792,1409.097912
-5,756,1409.673563
-5,636,1410.158927
-5,817,1410.769059
-5,635,1411.251567
-5,981,1411.993528
-5,1130,1412.849059
-5,818,1413.460883
-5,696,1413.989141
-5,859,1414.638811
-4,1062,1415.472642
-5,839,1416.175971
-5,585,1416.618337
-5,733,1417.181205
-5,965,1417.913244
-5,1038,1418.704545
-5,946,1419.417463
-5,611,1419.944064
-5,879,1420.714243
-5,675,1421.245323
-5,659,1421.741055
-5,904,1422.422788
-5,423,1422.741077
-5,1020,1423.508868
-5,715,1424.057077
-5,648,1424.533422
-5,823,1425.160663
-5,1041,1425.941011
-4,979,1426.682813
-5,1094,1427.504501
-5,1130,1428.369606
-5,829,1429.005019
-5,730,1429.547662
-5,773,1430.133269
-5,805,1430.728698
-5,1256,1431.698669
-4,1059,1432.505451
-5,543,1432.914015
-4,1009,1433.663861
-5,696,1434.189988
-5,891,1434.854891
-5,1100,1435.6831
-5,844,1436.315841
-5,777,1436.896409
-5,1012,1437.663467
-5,793,1438.267809
-5,738,1438.820188
-5,1115,1439.665139
-5,888,1440.353426
-5,718,1440.899525
-4,893,1441.561144
-5,625,1442.031074
-5,945,1442.731918
-5,1175,1443.622195
-5,1145,1444.48981
-5,842,1445.124039
-5,905,1445.796096
-5,926,1446.489379
-5,931,1447.19275
-5,788,1447.776256
-5,1258,1448.786014
-5,777,1449.369296
-5,817,1449.981057
-5,861,1450.645016
-5,938,1451.349687
-5,750,1451.911442
-5,777,1452.4892
-5,829,1453.117125
-5,732,1453.67034
-5,1107,1454.498731
-5,598,1454.950555
-5,988,1455.687251
-5,752,1456.249626
-5,677,1456.809773
-5,595,1457.256358
-5,839,1457.902823
-5,926,1458.607865
-5,632,1459.08593
-5,922,1459.770303
-5,588,1460.21768
-5,1612,1461.455184
-5,1015,1462.227449
-5,756,1462.790608
-5,661,1463.289431
-5,1077,1464.103419
-4,702,1464.626678
-5,659,1465.13319
-4,790,1465.718713
-5,1178,1466.601359
-5,1019,1467.364489
-5,868,1468.014956
-2,960,1468.740305
-5,745,1469.30211
-5,903,1469.97776
-4,640,1470.454303
-5,472,1470.814254
-5,1009,1471.567778
-5,778,1472.157079
-5,689,1472.667475
-5,690,1473.185776
-4,644,1473.804734
-5,532,1474.444769
-5,881,1475.439029
-4,801,1476.334239
-5,1173,1477.584954
-4,815,1478.35957
-5,1039,1479.536467
-5,693,1480.363818
-4,591,1481.119255
-5,714,1481.792962
-5,668,1482.611053
-5,598,1483.338893
-5,892,1484.365312
-5,956,1485.291228
-5,707,1486.11918
-5,609,1486.847886
-5,950,1487.909781
-5,878,1488.900697
-5,830,1489.694103
-5,1033,1490.810727
-4,1213,1492.234448
-5,858,1493.073129
-5,870,1494.033406
-5,650,1494.78777
-5,893,1495.794184
-5,908,1496.82341
-5,674,1497.456136
-5,840,1498.394876
-5,960,1499.465633
-5,1105,1500.662147
-5,759,1501.52436
-5,840,1502.467611
-5,688,1503.119938
-5,523,1503.786686
-5,1245,1505.165785
-5,948,1506.225166
-5,869,1507.230707
-4,817,1508.154615
-5,785,1508.930275
-5,837,1509.877585
-5,844,1510.859401
-5,702,1511.721267
-5,891,1512.714747
-5,813,1513.486138
-5,908,1514.483035
-5,994,1515.568257
-5,644,1516.33304
-5,653,1517.101668
-5,1352,1518.524976
-5,1918,1520.652268
-5,957,1521.703398
-5,1183,1522.971262
-5,1476,1524.514927
-5,506,1525.139662
-5,1157,1526.379442
-5,868,1527.376336
-5,1228,1528.689336
-4,921,1529.729782
-5,747,1530.619126
-4,1028,1532.211322
-5,800,1533.208274
-5,1485,1535.207824
-5,961,1536.274923
-5,524,1536.775973
-5,487,1537.379807
-5,1000,1538.457738
-5,1208,1539.762226
-5,1112,1541.008787
-5,1296,1542.398848
-4,1634,1544.286563
-5,821,1545.249955
-4,907,1546.372376
-5,1137,1547.765689
-5,1004,1548.923669
-5,890,1549.764222
-5,820,1550.701565
-5,1530,1552.459839
-5,840,1553.401548
-5,1052,1554.568775
-5,706,1555.250217
-4,1031,1556.392023
-5,766,1557.269151
-4,1112,1558.476869
-5,678,1559.337363
-5,820,1560.281027
-5,718,1560.973964
-5,492,1561.604338
-4,1207,1562.922311
-5,826,1563.880418
-5,696,1564.558656
-5,1179,1566.091142
-5,913,1567.166762
-5,449,1567.619102
-5,613,1568.400377
-5,784,1569.195213
-5,837,1570.203678
-5,1403,1571.95211
-5,731,1572.706342
-5,1157,1574.036093
-5,739,1574.949547
-5,768,1575.880184
-5,913,1576.965033
-5,981,1578.118044
-5,705,1578.850787
-5,772,1579.786629
-5,930,1580.897218
-5,1038,1582.111063
-5,689,1582.993981
-5,1137,1584.340175
-5,1341,1585.836809
-5,1068,1586.99814
-5,1316,1588.087604
-5,705,1588.647387
-5,654,1589.177418
-5,838,1589.851878
-5,515,1590.265148
-5,875,1590.973974
-5,1200,1591.939715
-5,533,1592.361933
-5,725,1593.011508
-5,862,1593.702001
-5,1204,1594.682782
-5,998,1595.485231
-5,996,1596.291378
-5,506,1596.692824
-4,893,1597.455831
-5,835,1598.232971
-5,1230,1599.27471
-5,1041,1600.171436
-5,845,1600.918642
-5,595,1601.418542
-4,894,1602.213859
-4,872,1602.993977
-5,1198,1604.057106
-5,581,1604.556174
-5,1344,1605.751238
-5,937,1606.535835
-5,927,1607.323794
-5,877,1608.163365
-5,689,1608.818314
-5,1320,1610.124966
-3,858,1610.927297
-5,863,1611.776402
-5,682,1612.508424
-5,877,1613.419329
-5,569,1613.983744
-5,897,1614.789568
-5,770,1615.391364
-4,829,1616.031017
-4,1135,1616.898298
-5,754,1617.46812
-5,834,1618.103675
-5,982,1618.838199
-5,1043,1619.646031
-5,947,1620.369589
-5,852,1621.009925
-4,812,1621.618177
-5,794,1622.214959
-5,707,1622.756314
-5,741,1623.322407
-5,824,1623.974188
-4,960,1624.696804
-5,429,1625.020325
-5,802,1625.622772
-5,795,1626.217088
-5,800,1626.814738
-5,733,1627.364806
-4,882,1628.030754
-5,686,1628.54415
-5,854,1629.189201
-4,1759,1630.509166
-5,1087,1631.338059
-5,874,1632.004152
-5,716,1632.55383
-5,1249,1633.505742
-4,1447,1634.631962
-5,594,1635.103637
-5,605,1635.550983
-4,1227,1636.473676
-5,1389,1637.524884
-4,990,1638.268852
-5,924,1638.98879
-5,1036,1639.769473
-5,1120,1640.622523
-5,666,1641.124056
-4,1936,1642.572472
-5,894,1643.244566
-5,448,1643.578749
-5,722,1644.142272
-5,1224,1645.08006
-5,942,1645.798692
-5,913,1646.498935
-5,629,1646.981394
-5,900,1647.652291
-5,968,1648.378347
-5,540,1648.780683
-5,1014,1649.538908
-5,658,1650.046211
-5,819,1650.659994
-5,1428,1651.727354
-5,501,1652.109975
-5,607,1652.560502
-5,888,1653.230434
-5,817,1653.840624
-5,932,1654.542218
-5,1031,1655.341119
-4,1205,1656.277332
-5,831,1656.900253
-5,826,1657.516345
-5,619,1657.983891
-5,889,1659.001477
-5,697,1659.825965
-5,990,1660.964511
-5,750,1661.827397
-5,890,1662.856707
-4,730,1663.548042
-5,878,1664.538904
-5,563,1665.292792
-5,1289,1666.663729
-5,857,1667.658771
-5,1218,1668.983391
-5,707,1669.800023
-5,627,1670.393862
-5,1404,1672.020777
-5,645,1672.627667
-5,1125,1673.849204
-5,835,1674.792771
-5,736,1675.659844
-5,865,1676.625129
-5,888,1677.618719
-5,1037,1678.751644
-5,459,1679.188186
-5,551,1679.841744
-5,806,1680.613074
-5,1047,1681.767109
-5,671,1682.556114
-5,641,1683.30843
-5,615,1683.898587
-4,953,1684.982921
-5,964,1686.033056
-5,925,1687.045751
-5,573,1687.729887
-5,1223,1689.024324
-4,1291,1690.391214
-5,790,1691.285448
-3,1211,1692.588286
-5,1030,1693.713176
-5,872,1694.68903
-5,618,1695.289299
-5,861,1696.273896
-5,706,1697.10603
-4,663,1697.88665
-5,1322,1699.285135
-5,1102,1700.486444
-5,1056,1701.641372
-5,1127,1702.865224
-5,708,1703.677325
-5,1634,1705.374202
-5,962,1706.474102
-5,828,1707.415824
-4,1005,1708.529399
-5,915,1709.570622
-5,757,1710.454884
-5,1268,1711.819022
-5,879,1712.807438
-5,893,1713.807671
-4,1492,1715.444936
-5,1496,1717.185047
-5,684,1717.83475
-5,1649,1719.696038
-5,597,1720.413034
-5,1413,1721.959383
-5,678,1722.76251
-4,1246,1724.133457
-5,776,1725.019053
-5,807,1725.809543
-5,914,1726.840175
-5,1590,1728.674502
-5,1047,1729.845757
-5,561,1730.489856
-5,648,1731.317142
-5,785,1732.231897
-5,1201,1733.525543
-5,946,1734.583727
-5,692,1735.415462
-5,637,1736.030705
-5,961,1737.08707
-5,693,1737.899889
-4,1204,1739.200305
-5,1363,1740.653408
-3,923,1741.667431
-5,638,1742.416003
-5,814,1743.33406
-5,723,1744.070745
-5,1132,1745.329767
-5,1197,1746.75513
-4,1809,1748.665144
-5,671,1749.456404
-4,1134,1750.694813
-5,550,1751.370107
-5,872,1752.361208
-5,796,1753.14134
-4,1567,1754.917326
-5,1330,1756.328303
-5,1045,1757.479115
-5,1238,1758.854066
-5,1099,1760.070815
-5,2031,1762.340369
-5,964,1763.419953
-5,702,1764.258923
-5,1000,1765.362231
-5,775,1766.260815
-5,794,1767.163328
-5,801,1767.941799
-5,819,1769.509598
-4,1160,1770.405599
-5,1362,1771.461953
-4,778,1772.064978
-5,812,1772.686343
-5,996,1773.464607
-5,1032,1774.270972
-4,2017,1775.851875
-5,903,1776.547288
-4,1301,1777.561353
-5,1474,1778.67399
-5,985,1779.430615
-5,1082,1780.250636
-5,577,1780.687764
-5,540,1781.11815
-5,1561,1782.320714
-3,1191,1783.231093
-5,1045,1784.050846
-5,1191,1784.956306
-4,1221,1785.891496
-5,828,1786.519158
-5,1002,1787.277504
-5,1038,1788.060392
-5,928,1788.754935
-5,1329,1789.781489
-5,891,1790.451273
-5,1065,1791.252368
-5,1031,1792.026685
-5,786,1792.61489
-5,993,1793.360218
-5,783,1793.949106
-4,1256,1794.892309
-5,1268,1795.842676
-5,1172,1796.713339
-5,1127,1797.557604
-4,1116,1798.395099
-5,703,1798.922504
-4,857,1799.571486
-5,1293,1800.608028
-5,849,1801.247679
-4,1078,1802.059876
-5,617,1802.515066
-5,513,1802.903406
-5,1182,1803.783219
-5,1123,1804.627908
-5,737,1805.186445
-5,1153,1806.050339
-5,968,1806.769537
-5,1067,1807.596153
-5,940,1808.301037
-5,775,1808.883771
-5,897,1809.547816
-5,750,1810.13041
-5,754,1810.703597
-5,914,1811.406023
-5,564,1811.823709
-5,784,1812.415343
-5,878,1813.080325
-3,1399,1814.151352
-5,738,1814.697633
-5,947,1815.406325
-5,1504,1816.525005
-5,753,1817.095836
-4,1304,1818.07242
-5,669,1818.568941
-5,1149,1819.433549
-5,1197,1820.343384
-5,1007,1821.109887
-5,860,1821.75031
-4,1342,1822.774318
-5,1409,1823.831417
-5,774,1824.417708
-5,1045,1825.2017
-5,1223,1826.129452
-5,853,1826.766793
-5,995,1827.512994
-5,1602,1828.712509
-5,1616,1829.928772
-5,844,1830.564824
-5,1026,1831.342101
-5,1521,1832.495555
-5,990,1833.281979
-5,1182,1834.172912
-5,808,1834.771525
-4,949,1835.502574
-5,937,1836.216102
-5,823,1836.843227
-5,1009,1837.601217
-5,1134,1838.458863
-5,1193,1839.354702
-5,1365,1840.387849
-5,682,1840.931183
-5,659,1841.450135
-5,671,1841.964797
-5,1001,1842.712058
-5,803,1843.324329
-5,1671,1844.603319
-4,1401,1845.700361
-5,585,1846.270964
-5,926,1846.96197
-4,1078,1848.140079
-5,2065,1850.383903
-5,1011,1851.501149
-5,2470,1854.287875
-5,1799,1856.170843
-5,1032,1857.291399
-5,622,1858.043047
-5,1388,1859.503645
-5,1234,1860.838519
-5,750,1861.74702
-5,1537,1863.561451
-5,801,1864.357546
-5,893,1865.358507
-5,1115,1866.572951
-5,886,1867.549677
-5,1712,1869.52635
-4,781,1870.675293
-5,1241,1872.025301
-5,1286,1873.452616
-5,1102,1874.843295
-5,1008,1876.023541
-5,1376,1877.714125
-5,1299,1879.096445
-4,608,1879.676527
-4,967,1880.748823
-5,1454,1882.406189
-5,874,1883.387722
-5,650,1884.012333
-5,1712,1885.933341
-5,1290,1887.341084
-4,1017,1888.456278
-5,1197,1889.777834
-5,925,1890.837796
-5,1338,1892.399056
