#{"t_start": 1639611245.9746084, "env_id": null}
r,l,t
-4,822,21848.766433
-5,510,21849.495123
-5,587,21850.037039
-5,859,21851.085357
-5,635,21851.962622
-5,851,21853.007898
-4,733,21853.705591
-5,464,21854.37389
-5,726,21855.252417
-5,730,21856.032451
-5,690,21856.924267
-5,594,21857.639235
-5,560,21858.293409
-5,654,21859.169285
-5,570,21859.818964
-5,551,21860.611599
-4,722,21861.305284
-4,1110,21862.755059
-5,676,21863.507449
-4,578,21864.288697
-5,669,21864.94734
-3,777,21865.906615
-4,852,21866.948891
-5,762,21867.899983
-5,779,21868.797168
-5,814,21869.671894
-5,568,21870.447801
-4,595,21871.0228
-5,583,21871.795785
-5,516,21872.414311
-5,412,21872.871849
-5,613,21873.608362
-5,645,21874.302994
-4,793,21875.29809
-3,744,21876.278796
-4,683,21876.960177
-4,563,21877.708411
-5,652,21878.521534
-5,568,21879.162977
-5,420,21879.713099
-5,482,21880.261673
-5,873,21881.315409
-5,598,21881.88112
-5,431,21882.510295
-5,475,21882.948696
-5,691,21884.362113
-5,673,21884.879957
-4,799,21885.494366
-5,537,21885.896564
-5,580,21886.34214
-5,708,21886.946893
-5,784,21887.78581
-5,675,21888.33093
-5,525,21888.7459
-4,661,21889.251477
-5,485,21889.630574
-5,446,21889.965185
-4,602,21890.42677
-5,546,21890.850485
-5,558,21891.293853
-4,769,21891.889072
-5,471,21892.250954
-5,603,21892.715742
-5,642,21893.198502
-5,636,21893.679845
-5,934,21894.385299
-5,745,21894.948718
-5,727,21895.497661
-5,719,21896.055058
-5,563,21896.488024
-5,768,21897.08637
-4,901,21897.822746
-5,633,21898.297466
-5,659,21898.801294
-4,769,21899.375452
-5,596,21899.897816
-5,470,21900.3757
-5,743,21901.199219
-5,804,21902.108118
-5,616,21902.851781
-4,1014,21903.903178
-5,631,21904.379207
-5,705,21904.914099
-4,783,21905.50333
-5,403,21905.810748
-5,525,21906.209712
-5,532,21906.615042
-5,426,21906.956315
-5,437,21907.330382
-4,782,21907.944428
-4,612,21908.419866
-5,423,21908.754817
-3,1332,21909.827104
-5,864,21910.491151
-5,494,21910.876815
-5,495,21911.260981
-5,890,21911.950102
-5,616,21912.42197
-2,1095,21913.263912
-5,417,21913.575284
-4,1003,21914.334211
-4,527,21914.738048
-5,630,21915.218059
-5,626,21915.694326
-5,859,21916.341189
-5,567,21916.774653
-5,628,21917.25232
-5,556,21917.682018
-4,1080,21918.489642
-5,452,21918.834695
-5,648,21919.320425
-5,467,21919.68133
-5,609,21920.138878
-3,675,21920.656267
-5,665,21921.15457
-5,567,21921.579994
-5,717,21922.125329
-5,689,21922.65139
-3,877,21923.307437
-5,609,21923.772224
-5,527,21924.169382
-5,480,21924.525041
-5,579,21924.962201
-4,677,21925.47444
-5,406,21925.788377
-5,644,21926.273621
-4,584,21926.716418
-4,643,21927.20021
-4,713,21927.743979
-5,534,21928.145831
-4,868,21928.803981
-5,521,21929.195441
-5,446,21929.526168
-3,874,21930.190691
-5,899,21930.862663
-4,825,21931.491057
-5,610,21931.950908
-5,580,21932.389481
-4,799,21932.991362
-5,615,21933.454965
-5,447,21933.799359
-5,521,21934.192236
-5,663,21934.695325
-5,488,21935.053654
-4,758,21935.628209
-4,797,21936.756515
-3,1071,21938.045076
-5,527,21938.547536
-4,720,21939.478622
-4,993,21940.670075
-5,535,21941.324997
-5,1062,21942.571155
-5,559,21943.2457
-5,655,21944.184697
-5,767,21944.926139
-5,764,21945.875796
-5,468,21946.541781
-5,672,21947.197216
-5,587,21947.984237
-4,580,21948.532227
-4,991,21949.715012
-5,512,21950.438426
-5,557,21951.087294
-5,475,21951.618032
-5,601,21952.326959
-4,736,21953.124425
-3,838,21954.116596
-5,557,21954.821739
-4,852,21955.703666
-4,610,21956.515221
-4,882,21957.56829
-5,721,21958.41527
-4,773,21959.212446
-5,680,21960.044991
-5,766,21960.968966
-5,583,21961.528035
-5,677,21962.354256
-5,651,21963.229253
-5,685,21963.888779
-4,685,21964.767851
-5,412,21965.148247
-5,554,21965.934072
-5,479,21966.44987
-5,433,21967.117923
-5,626,21967.738595
-5,521,21968.507293
-5,863,21969.594345
-5,471,21970.048862
-5,616,21970.910279
-5,479,21971.389563
-5,583,21972.167355
-5,737,21973.049047
-5,709,21973.804457
-5,503,21974.534594
-5,461,21974.996127
-5,543,21975.802928
-5,648,21976.404418
-5,758,21977.387199
-5,566,21978.163726
-5,607,21978.751005
-5,624,21979.575799
-2,980,21980.76344
-5,698,21981.570833
-4,748,21982.35635
-5,652,21983.192586
-3,1019,21984.428256
-3,880,21985.488844
-5,727,21986.16784
-4,728,21987.093776
-5,982,21988.306302
-5,857,21989.409
-5,476,21989.853648
-5,1027,21991.066685
-5,388,21991.670531
-5,476,21992.138732
-5,434,21992.767852
-5,655,21993.468225
-5,532,21994.185186
-5,698,21995.004876
-5,690,21995.85859
-5,661,21996.355519
-5,856,21997.000488
-5,796,21997.601287
-5,585,21998.048679
-5,682,21998.567275
-5,487,21998.936454
-5,726,21999.488381
-4,771,22000.069645
-5,628,22000.547595
-5,517,22000.941344
-5,574,22001.376726
-4,717,22001.926662
-5,515,22002.332456
-4,620,22002.829988
-5,619,22003.304952
-5,460,22003.647588
-5,730,22004.198463
-5,584,22004.650489
-5,551,22005.069345
-5,550,22005.487246
-5,570,22005.919922
-5,664,22006.433756
-5,632,22006.91376
-5,528,22007.310292
-5,425,22007.632637
-5,648,22008.135134
-5,681,22008.673896
-5,473,22009.037632
-5,759,22009.613398
-5,598,22010.102871
-5,697,22010.643866
-5,577,22011.089126
-4,676,22011.61385
-5,516,22012.003064
-5,856,22012.64677
-5,781,22013.235231
-5,398,22013.544379
-5,591,22013.990717
-5,673,22014.534345
-4,834,22015.203656
-5,447,22015.553417
-4,935,22016.280537
-4,748,22016.847745
-5,612,22017.310086
-4,651,22017.808841
-5,564,22018.222894
-5,750,22018.797994
-5,573,22019.222907
-5,601,22019.712993
-5,520,22020.132704
-5,710,22020.6935
-5,615,22021.15468
-5,517,22021.555262
-4,586,22022.002914
-5,643,22022.493789
-5,584,22022.936758
-5,632,22023.430365
-4,706,22023.968798
-5,661,22024.469038
-5,673,22024.978478
-5,653,22025.510448
-5,521,22025.905483
-4,847,22026.549927
-4,774,22027.130107
-5,563,22027.561738
-4,560,22027.987409
-5,430,22028.313912
-5,460,22028.660367
-5,627,22029.13275
-5,549,22029.553123
-5,440,22029.893128
-5,570,22030.322458
-4,889,22030.993783
-5,660,22031.501419
-5,499,22031.884242
-5,537,22032.289997
-4,739,22032.860245
-4,583,22033.309726
-5,472,22033.665128
-4,613,22034.125694
-5,835,22034.757952
-5,547,22035.168416
-5,664,22035.675385
-5,382,22035.967921
-5,552,22036.386071
-5,688,22036.910746
-5,474,22037.259451
-5,508,22037.650403
-5,707,22038.181275
-5,445,22038.5215
-5,671,22039.030146
-5,664,22039.539714
-5,726,22040.085671
-4,621,22040.560353
-5,735,22041.112653
-5,414,22041.433999
-5,627,22041.928084
-5,601,22042.384237
-5,539,22042.793532
-5,555,22043.418476
-3,981,22044.562278
-4,527,22045.29759
-5,552,22045.834153
-5,758,22046.831587
-4,606,22047.643393
-5,626,22048.23652
-5,882,22049.33159
-5,493,22050.051036
-5,483,22050.523333
-5,650,22051.423384
-5,559,22051.942332
-5,609,22052.736537
-5,450,22053.161461
-5,607,22053.96693
-5,584,22054.650783
-5,446,22055.141329
-5,578,22055.859523
-5,602,22056.516304
-5,483,22057.106247
-5,599,22057.786158
-5,610,22058.620784
-4,884,22059.641112
-5,659,22060.343132
-5,525,22061.084168
-5,603,22061.666451
-5,544,22062.455574
-5,991,22063.650107
-4,591,22064.240232
-5,427,22064.91005
-5,741,22065.740519
-5,663,22066.443351
-5,922,22067.560958
-4,685,22068.433397
-5,510,22068.909089
-4,641,22069.735026
-5,460,22070.181866
-5,700,22071.129097
-5,559,22071.928977
-5,556,22072.525527
-5,887,22073.630852
-5,857,22074.698945
-5,1130,22076.047236
-4,795,22076.991806
-5,763,22077.729557
-5,556,22078.483364
-3,896,22079.547466
-5,481,22079.987293
-5,492,22080.665232
-5,543,22081.212645
-5,791,22082.322708
-4,992,22083.651934
-5,1014,22085.093293
-5,516,22085.905244
-5,935,22087.190788
-5,454,22087.737362
-5,726,22088.754259
-5,626,22089.448669
-5,446,22090.187032
-4,901,22091.407444
-5,393,22091.846737
-5,535,22092.370247
-5,505,22093.119495
-5,869,22094.262234
-4,823,22095.396829
-5,556,22095.952632
-5,419,22096.606978
-5,615,22097.360178
-4,686,22098.291853
-5,645,22099.021305
-4,868,22100.139059
-5,462,22100.91281
-5,560,22101.505446
-5,544,22102.392794
-4,785,22103.585721
-5,534,22104.223998
-5,581,22105.618439
-5,537,22106.130379
-5,418,22106.545613
-5,677,22107.138814
-5,496,22107.560052
-5,541,22108.04187
-5,496,22108.460501
-5,679,22109.037055
-5,931,22109.832758
-5,464,22110.233427
-5,639,22110.788193
-5,677,22111.349892
-5,529,22111.816195
-5,640,22112.384317
-4,990,22113.255434
-5,816,22113.993468
-4,813,22114.702401
-4,743,22115.411682
-5,596,22116.027864
-4,712,22116.691325
-4,572,22117.200722
-5,584,22117.714768
-4,529,22118.175565
-4,937,22119.013273
-5,426,22119.347823
-5,614,22119.895461
-5,525,22120.459829
-3,860,22121.348767
-5,715,22121.956753
-5,443,22122.353674
-5,498,22122.75441
-5,709,22123.297907
-5,637,22123.798143
-5,625,22124.284985
-5,605,22124.764499
-5,477,22125.142147
-5,884,22125.867949
-5,485,22126.316402
-5,473,22126.779153
-4,796,22127.419497
-5,859,22128.105555
-5,639,22128.613902
-5,452,22128.990232
-5,695,22129.576431
-5,578,22130.071997
-5,620,22130.61472
-5,645,22131.173759
-3,945,22132.060507
-5,913,22132.864644
-5,630,22133.500041
-5,520,22134.057435
-5,634,22134.722934
-5,559,22135.364275
-5,633,22136.040146
-5,580,22136.594592
-5,689,22137.380471
-5,1000,22138.626921
-5,513,22139.352756
-5,702,22140.295942
-5,867,22141.150935
-5,586,22141.787852
-5,388,22142.143088
-5,680,22142.801431
-5,1013,22143.791172
-5,536,22144.330084
-5,546,22144.881318
-5,487,22145.382107
-5,458,22145.872626
-5,735,22146.619406
-5,591,22147.214622
-5,421,22147.657358
-5,486,22148.167211
-5,462,22148.620056
-5,828,22149.295127
-5,517,22149.728202
-5,652,22150.249905
-4,773,22150.88051
-5,573,22151.351722
-5,458,22151.780819
-5,587,22152.234734
-5,624,22152.765648
-4,746,22153.448094
-4,625,22154.052701
-5,712,22154.700563
-4,713,22155.354343
-5,525,22155.815554
-5,740,22156.495296
-5,681,22157.132612
-5,680,22157.756314
-5,890,22158.517451
-4,740,22159.155014
-5,493,22159.553535
-5,807,22160.256691
-5,517,22160.723581
-5,433,22161.096842
-5,601,22161.585166
-5,408,22161.918398
-5,864,22162.635912
-5,646,22163.146142
-5,990,22164.041476
-5,689,22164.924525
-5,561,22165.826162
-5,398,22166.20229
-5,432,22166.855044
-5,649,22167.507833
-5,562,22168.356473
-3,910,22169.720153
-3,630,22170.441117
-5,564,22171.345336
-5,674,22172.528261
-5,1050,22174.441527
-4,1058,22176.113024
-5,630,22176.899654
-5,685,22177.901651
-5,431,22178.393687
-5,581,22179.458297
-5,381,22179.949619
-5,633,22180.96966
-5,450,22181.413934
-5,608,22182.273469
-5,684,22183.237245
-5,681,22184.082955
-5,495,22184.954724
-4,689,22185.673602
-5,1012,22187.008986
-5,589,22187.89492
-5,518,22188.457734
-5,651,22189.377228
-5,635,22190.275845
-5,396,22190.674651
-4,728,22191.616915
-5,502,22192.099301
-5,592,22192.900603
-5,648,22193.712743
-4,805,22194.659308
-5,728,22195.786291
-5,642,22196.671886
-5,788,22197.504003
-5,644,22198.393922
-5,803,22199.465853
-5,482,22199.943189
-5,823,22201.05421
-5,577,22201.869817
-4,755,22202.629266
-4,823,22203.728863
-5,453,22204.478505
-5,659,22205.136408
-5,528,22205.895041
-5,576,22206.477649
-4,914,22207.615626
-5,515,22208.372581
-4,556,22208.926165
-5,710,22209.860983
-5,565,22210.55414
-5,538,22211.144202
-4,731,22212.171746
-5,589,22212.748557
-5,651,22213.680529
-5,451,22214.139641
-5,649,22215.002006
-5,728,22215.984891
-4,970,22217.225075
-5,642,22217.904553
-5,538,22218.705658
-5,629,22219.531183
-5,385,22220.012612
-5,664,22220.922956
-5,477,22221.44199
-5,409,22221.872174
-5,421,22222.663072
-5,862,22223.916766
-5,723,22224.700338
-5,577,22225.628859
-5,569,22226.413298
-5,463,22227.187756
-5,659,22228.020482
-5,897,22228.992582
-5,691,22229.960184
-4,737,22231.185504
-5,718,22231.905195
-5,624,22232.568846
-5,519,22233.067199
-5,652,22233.684418
-3,852,22234.539827
-5,517,22235.130852
-5,687,22235.677155
-5,553,22236.149251
-5,558,22236.703274
-4,767,22237.514028
-5,696,22238.106053
-5,604,22238.646252
-5,585,22239.28801
-5,541,22239.792186
-5,492,22240.256928
-5,528,22240.792414
-5,615,22241.382778
-5,608,22241.879141
-5,491,22242.269931
-4,687,22242.808511
-5,723,22243.37109
-4,743,22243.957381
-5,447,22244.346014
-5,648,22244.846601
-5,744,22245.413212
-5,714,22245.967152
-5,531,22246.385455
-5,610,22246.883302
-5,745,22247.47278
-5,588,22247.935762
-5,513,22248.364206
-4,760,22249.114348
-5,461,22249.489763
-4,882,22250.312173
-3,755,22250.997034
-5,456,22251.500961
-5,666,22252.087987
-5,544,22252.509409
-5,493,22252.931423
-4,855,22253.639026
-5,746,22254.768384
-5,580,22255.637813
-5,501,22256.537191
-5,605,22257.508121
-5,807,22258.820682
-5,615,22259.720785
-5,606,22260.433269
-3,1108,22261.732432
-5,645,22262.364295
-5,751,22263.31266
-5,404,22263.796706
-5,356,22264.217108
-5,503,22264.819056
-5,505,22265.417435
-4,636,22265.973553
-5,580,22266.452232
-5,455,22266.825578
-4,791,22267.452661
-5,664,22268.001768
-5,556,22268.43691
-5,597,22268.899706
-5,729,22269.560516
-4,865,22270.436221
-5,806,22271.087953
-5,493,22271.504895
-4,741,22272.07408
-5,801,22272.74177
-5,598,22273.213539
-5,522,22273.619809
-5,916,22274.314904
-5,507,22274.708575
-5,678,22275.240477
-4,491,22275.678694
-5,610,22276.212637
-5,653,22276.728118
-5,473,22277.082823
-5,530,22277.510307
-5,912,22278.21957
-5,700,22278.771067
-5,722,22279.330876
-4,748,22279.906262
-5,830,22280.564172
-5,554,22281.040498
-4,664,22281.587287
-5,480,22281.951074
-5,567,22282.406368
-5,836,22283.097155
-5,644,22283.755829
-5,719,22284.549894
-5,642,22285.212383
-5,418,22285.716541
-5,587,22286.450967
-4,893,22287.431875
-5,501,22287.996335
-5,512,22288.535641
-5,800,22289.591807
-5,935,22290.741752
-5,455,22291.22528
-5,494,22291.785789
-5,580,22292.900318
-5,760,22294.259187
-5,701,22295.186487
-5,673,22296.391039
-5,685,22297.601138
-5,569,22298.280249
-5,685,22299.209854
-5,505,22299.845784
-5,853,22300.781832
-5,670,22302.032429
-5,569,22302.855195
-5,434,22303.47537
-5,786,22304.808895
-5,636,22305.545825
-5,541,22306.40347
-5,654,22307.334406
-5,598,22308.229386
-5,756,22309.440171
-5,752,22310.612662
-5,679,22311.591667
-5,487,22312.623606
-5,750,22313.54664
-5,574,22314.657076
-5,590,22315.794378
-5,627,22316.512593
-5,621,22317.345211
-5,804,22318.74965
-5,912,22319.968311
-5,512,22320.82856
-5,671,22321.908041
-4,700,22322.595644
-5,703,22323.571502
-5,811,22324.645208
-5,633,22325.611504
-5,658,22326.845437
-5,564,22328.005645
-5,659,22329.063295
-5,787,22330.616998
-5,835,22332.33908
-5,584,22333.006486
-4,571,22333.853892
-3,937,22335.528427
-5,537,22336.370157
-5,574,22337.290782
-5,508,22337.87078
-5,478,22338.715782
-4,891,22340.086966
-5,480,22340.753787
-5,878,22342.187131
-5,614,22343.150857
-5,434,22343.68538
-5,646,22344.888692
-5,643,22345.596979
-5,678,22346.673469
-5,758,22348.000357
-4,475,22348.572264
-5,697,22349.770051
-5,701,22351.05827
-4,929,22352.474858
-5,837,22353.498912
-5,629,22354.484
-5,716,22355.542702
-5,941,22356.631367
-5,718,22357.342625
-5,1051,22358.514856
-5,398,22359.051512
-4,590,22359.610523
-5,627,22360.416148
-5,501,22360.881393
-5,640,22361.690819
-5,516,22362.327669
-4,732,22363.080043
-5,487,22363.752932
-5,709,22364.421689
-4,882,22365.443876
-5,472,22365.840222
-4,911,22366.527455
-5,506,22366.901082
-5,555,22367.306942
-5,527,22367.702471
-5,435,22368.023134
-5,818,22368.629338
-4,721,22369.160635
-5,523,22369.56152
-5,532,22369.962758
-5,524,22370.36092
-5,905,22371.065362
-5,452,22371.415228
-5,848,22372.103791
-4,589,22372.576359
-5,656,22373.228258
-5,559,22373.775482
-5,921,22374.652639
-4,672,22375.327214
-5,689,22375.903179
-5,497,22376.349382
-5,373,22376.705262
-5,822,22377.443065
-5,683,22378.088391
-5,747,22378.942101
-5,519,22379.594772
-5,723,22380.582087
-5,755,22381.416298
-5,758,22382.299536
-5,538,22383.008866
-5,540,22383.584163
-5,574,22384.219096
-5,560,22384.829633
-5,484,22385.381908
-5,623,22385.995643
-5,553,22386.458165
-5,776,22387.201944
-5,851,22387.916582
-5,544,22388.365935
-5,554,22388.914087
-5,458,22389.368132
-5,471,22389.924335
-5,448,22390.419286
-5,382,22390.883737
-5,619,22391.477009
-5,662,22392.210904
-5,641,22392.922564
-5,493,22393.388881
-4,566,22394.160645
-5,561,22394.787503
-5,625,22395.610614
-5,577,22396.204184
-5,646,22396.840315
-5,589,22397.424495
-4,860,22398.473981
-5,859,22399.500141
-4,560,22400.261908
-5,585,22400.941379
-4,716,22401.862155
-5,484,22402.289244
-5,545,22402.746971
-4,592,22403.269831
-2,959,22404.136941
-5,603,22404.837096
-5,482,22405.317488
-5,830,22406.165052
-5,589,22406.742179
-4,720,22407.620236
-4,799,22408.389281
-5,413,22408.79429
-4,709,22409.545901
-3,822,22410.575755
-5,542,22411.19142
-4,682,22411.810837
-5,440,22412.311005
-5,708,22413.118995
-4,643,22413.960768
-5,574,22414.479952
-5,573,22414.968916
-5,804,22415.780999
-5,737,22416.620497
-4,617,22417.555498
-5,585,22418.453114
-5,972,22419.68747
-5,407,22420.120511
-5,891,22421.043992
-5,656,22421.693215
-5,594,22422.376432
-5,446,22422.805282
-5,871,22423.643738
-4,704,22424.314167
-5,480,22424.729815
-5,807,22425.413085
-5,495,22425.818199
-5,504,22426.208837
-5,582,22426.659855
-5,502,22427.042179
-5,1097,22427.999198
-5,391,22428.38096
-5,717,22429.040932
-5,621,22430.074543
-5,515,22430.578816
-3,840,22431.679177
-5,615,22432.515574
-5,715,22433.374506
-5,468,22433.985137
-4,1053,22435.29142
-5,619,22436.144896
-5,593,22436.836305
-5,478,22437.568294
-5,510,22438.121024
-5,1049,22439.554818
-5,612,22440.535203
-5,631,22441.171157
-5,641,22442.049739
-5,415,22442.464638
-5,603,22443.318335
-5,780,22444.38804
-5,573,22445.010293
-5,587,22445.898249
-5,516,22446.389534
-5,413,22447.041251
-5,778,22447.954076
-5,723,22448.735671
-4,838,22449.868204
-5,446,22450.536709
-4,995,22451.761682
-5,729,22452.624274
-5,418,22453.211893
-4,745,22454.041002
-5,561,22454.844514
-5,446,22455.360452
-5,682,22456.433138
-5,882,22457.67862
-5,748,22458.774239
-5,607,22459.465935
-5,892,22460.721162
-4,597,22461.650752
-5,582,22462.311568
-5,551,22463.175686
-5,1017,22464.512835
-5,444,22464.980219
-5,490,22465.736559
-5,741,22466.574849
-5,607,22467.498323
-5,471,22467.993147
-5,551,22468.811622
-5,484,22469.327465
-5,533,22470.162539
-5,496,22470.676991
-4,807,22471.887512
-5,587,22472.819046
-5,534,22473.397524
-5,752,22474.407242
-4,802,22475.513067
-4,720,22476.58397
-5,712,22477.406506
-5,745,22478.464535
-5,414,22478.905372
-5,611,22479.78027
-5,786,22480.867714
-5,933,22482.127748
-5,570,22482.775337
-5,860,22483.945351
-5,701,22485.158868
-5,618,22486.241814
-4,583,22487.230875
-5,676,22488.083282
-4,647,22489.034349
-5,781,22490.268141
-4,516,22490.816314
-5,468,22491.640799
-5,471,22492.2805
-5,416,22493.081522
-5,597,22493.830022
-5,702,22495.0576
-5,558,22495.869074
-5,711,22497.139416
-5,756,22497.795424
-5,695,22498.667994
-5,544,22499.233521
-5,645,22499.789853
-4,659,22500.583477
-5,527,22501.148039
-5,575,22501.956553
-5,651,22502.566899
-5,434,22502.911344
-5,698,22503.6297
-4,683,22504.265099
-5,437,22504.618634
-5,786,22505.235638
-4,710,22505.790282
-5,516,22506.190607
-5,480,22506.583835
-5,554,22507.119148
-5,451,22507.541688
-4,754,22508.534078
-5,622,22509.22138
-5,594,22509.713317
-4,882,22510.425318
-4,797,22511.126468
-5,500,22511.524901
-4,597,22512.035594
-5,577,22512.682269
-3,746,22513.512557
-5,749,22514.40216
-5,509,22515.026983
-5,671,22515.574704
-5,600,22516.041239
-4,644,22516.539486
-5,402,22516.841326
-5,810,22517.461719
-5,795,22518.064617
-5,613,22518.530821
-5,591,22519.087737
-5,911,22519.923478
-5,577,22520.366769
-5,563,22520.805704
-5,716,22521.355921
-5,435,22521.701757
-4,623,22522.180082
-5,786,22522.809291
-5,701,22523.352585
-5,592,22523.851469
-5,534,22524.461613
-5,620,22525.140308
-5,409,22525.461983
-5,905,22526.226288
-5,684,22526.762555
-5,635,22527.265111
-5,654,22527.879841
-5,387,22528.1839
-5,597,22528.647761
-4,722,22529.230195
-5,699,22529.782449
-5,687,22530.383302
-5,659,22530.900755
-5,406,22531.212459
-5,540,22531.638114
-5,413,22531.955366
-4,646,22532.464485
-5,875,22533.320635
-5,595,22533.811583
-5,522,22534.207579
-5,606,22534.679771
-5,825,22535.318942
-5,471,22535.698917
-5,689,22536.27404
-5,745,22537.144931
-5,490,22537.571399
-5,491,22537.979755
-5,520,22538.404011
-5,513,22538.91896
-5,731,22539.775579
-4,789,22540.498819
-5,647,22541.15541
-5,423,22541.592222
-5,480,22542.022189
-5,778,22542.645327
-5,661,22543.2009
-5,590,22543.679746
-5,684,22544.224789
-5,599,22544.905349
-5,483,22545.318959
-5,700,22545.975592
-4,725,22546.60169
-5,466,22546.963081
-5,479,22547.319359
-4,645,22547.839462
-5,643,22548.323079
-5,1011,22549.093238
-5,684,22549.626503
-5,572,22550.111643
-4,846,22550.963841
-5,734,22551.579167
-4,843,22552.282555
-4,796,22552.964497
-3,920,22554.410635
-5,534,22555.174412
-5,607,22555.954154
-5,730,22557.038871
-5,518,22557.648524
-4,704,22558.84977
-5,494,22559.622155
-5,802,22560.622277
-5,667,22561.721422
-5,510,22562.270702
-4,988,22563.889164
-5,571,22564.740817
-5,416,22565.144918
-5,714,22566.245022
-5,425,22566.659422
-5,716,22567.585522
-5,514,22568.31869
-5,576,22568.880653
-4,560,22569.689233
-5,652,22570.419912
-5,911,22571.627111
-5,633,22572.626174
-5,703,22573.619902
-5,595,22574.218193
-5,616,22575.234379
-5,568,22575.815359
-5,596,22576.788825
-5,733,22577.806999
-5,624,22578.76528
-5,586,22579.865588
-5,432,22580.412289
-5,640,22581.539971
-4,739,22582.541199
-5,469,22583.079567
-5,620,22584.004777
-5,712,22584.732758
-5,388,22585.56827
-5,724,22586.374566
-5,643,22587.249131
-5,661,22588.32087
-5,565,22588.881786
-5,985,22590.055073
-5,626,22590.883165
-5,559,22591.426516
-4,615,22592.260946
-5,798,22593.367603
-5,539,22593.890272
-5,791,22594.908206
-4,653,22595.943524
-5,657,22596.655054
-5,794,22597.772028
-5,465,22598.571366
-5,459,22599.098188
-5,416,22599.596247
-4,794,22600.781792
-5,600,22601.858293
-5,613,22602.595541
-5,458,22603.321555
-5,542,22603.909101
-5,538,22604.693092
-5,760,22605.734249
-5,428,22606.309217
-4,748,22607.324473
-5,749,22608.20951
-5,613,22608.951909
-5,686,22609.865594
-5,704,22610.624581
-5,903,22611.769346
-5,455,22612.525237
-4,794,22613.691571
-5,778,22614.781091
-5,637,22615.682682
-5,490,22616.217228
-5,467,22616.956804
-5,994,22618.295574
-5,684,22619.192604
-5,932,22620.450721
-5,503,22621.639349
-5,595,22622.192359
-5,412,22622.806684
-5,467,22623.288658
-5,671,22623.836699
-5,532,22624.273276
-5,526,22624.705898
-5,540,22625.170205
-5,783,22626.030124
-5,571,22626.589164
-4,547,22627.098631
-5,570,22627.638911
-3,1159,22628.592958
-5,662,22629.131902
-5,510,22629.552951
-4,519,22630.05663
-5,588,22630.631937
-5,582,22631.108756
-5,586,22631.753459
-5,603,22632.267078
-5,477,22632.64004
-5,528,22633.088027
-5,508,22633.521785
-4,873,22634.188024
-5,637,22634.67848
-5,552,22635.105616
-5,626,22635.586203
-5,732,22636.161323
-5,444,22636.521486
-5,539,22637.002549
-5,408,22637.361337
-5,827,22638.075831
-5,420,22638.441063
-5,627,22638.985817
-5,569,22639.480668
-4,536,22639.96472
-5,635,22640.594723
-5,481,22641.203041
-5,400,22641.609068
-3,790,22642.22752
-5,711,22642.78761
-4,497,22643.209369
-5,639,22643.803941
-5,681,22644.399565
-5,725,22645.383148
-5,748,22646.282707
-5,523,22646.709796
-5,604,22647.224249
-5,782,22647.918278
-5,686,22648.502442
-5,550,22648.964524
-5,475,22649.353644
-5,518,22649.792228
-4,786,22650.6168
-5,813,22651.393752
-5,610,22651.89998
-5,801,22652.517408
-5,415,22652.868344
-5,640,22653.382529
-5,546,22653.887274
-5,697,22654.698692
-5,813,22655.385905
-5,423,22655.74819
-5,685,22656.299021
-5,671,22656.851603
-5,648,22657.350229
-5,729,22657.960116
-5,710,22658.548312
-5,575,22659.21119
-5,825,22660.035283
-4,1102,22660.928891
-5,509,22661.315286
-5,886,22661.989482
-5,516,22662.588578
-5,561,22663.097977
-4,867,22664.022138
-4,680,22664.663769
-5,722,22665.229356
-5,436,22665.594908
-5,801,22666.267959
-5,591,22666.892746
-5,538,22667.608841
-5,761,22668.400184
-4,736,22669.657079
-5,689,22670.699538
-5,492,22671.306598
-5,642,22671.967925
-5,431,22672.38816
-5,483,22672.816658
-5,378,22673.157946
-5,527,22673.636773
-5,518,22674.101102
-5,466,22674.50208
-5,415,22674.888097
-5,568,22675.392901
-5,783,22676.247231
-5,623,22676.866941
-5,596,22677.385619
-5,654,22678.023247
-5,594,22678.826459
-4,722,22679.9513
-5,678,22680.647259
-5,1039,22681.970634
-4,755,22683.006524
-4,699,22684.1843
-5,714,22685.040227
-5,550,22686.016245
-5,823,22687.179422
-5,867,22688.337908
-5,578,22689.095994
-5,475,22689.944002
-5,455,22690.506045
-5,576,22691.392166
-5,853,22692.792445
-4,985,22694.023187
-4,564,22695.011333
-5,733,22696.116345
-5,501,22696.591776
-4,618,22697.477665
-4,637,22698.095698
-5,913,22699.176395
-5,707,22700.034448
-5,591,22700.831916
-5,729,22701.575878
-5,421,22702.328777
-5,524,22702.868687
-5,649,22703.734636
-3,928,22704.840016
-5,539,22705.334159
-5,588,22706.136755
-5,728,22707.050787
-5,483,22707.644734
-5,434,22708.054828
-5,457,22708.771789
-5,846,22709.785863
-5,509,22710.255717
-5,868,22711.452065
-5,544,22712.247516
-5,593,22712.89871
-5,487,22713.605293
-5,639,22714.225864
-5,519,22714.992418
-5,565,22715.554333
-5,618,22716.373595
-5,506,22716.863758
-5,578,22717.849281
-5,1111,22719.14865
-5,498,22719.851265
-5,563,22720.469563
-4,912,22721.699091
-5,426,22722.240726
-5,631,22723.096634
-5,706,22724.025289
-5,682,22724.767301
-5,492,22725.682205
-5,599,22726.716843
-5,638,22727.615463
-5,494,22728.288221
-4,840,22729.18401
-5,583,22730.069311
-5,452,22730.506103
-4,641,22731.575191
-5,724,22732.695798
-5,427,22733.165536
-4,879,22734.356377
